,parcel_id,beds,baths,square_feet,tax_value,tax_amount,fips,tax_rate,County
19039,12556752,2.0,1.0,931.0,121933.0,1596.03,6037.0,0.013089401556592556,Los Angeles
19040,11075751,5.0,3.0,2501.0,664000.0,8111.34,6037.0,0.012215873493975904,Los Angeles
19041,11075640,4.0,2.0,2154.0,499310.0,6223.53,6037.0,0.012464260679738038,Los Angeles
19043,11794735,1.0,1.0,735.0,271645.0,3319.6,6037.0,0.012220361133096505,Los Angeles
19044,14050850,4.0,2.5,2590.0,970000.0,10900.96,6059.0,0.011238103092783504,Orange
19045,10740409,4.0,3.0,2322.0,784788.0,3907.76,6037.0,0.004979382967119783,Los Angeles
19046,11848660,3.0,2.0,1225.0,258682.0,3592.39,6037.0,0.013887282454906023,Los Angeles
19047,17244773,4.0,2.0,1263.0,443662.0,5215.34,6111.0,0.011755210047288252,Ventura
19048,12147538,2.0,1.0,846.0,48197.0,5305.93,6037.0,0.11008838724401934,Los Angeles
19049,11738868,2.0,2.0,1761.0,69126.0,956.36,6037.0,0.013835025894742933,Los Angeles
19050,11472755,3.0,2.0,1393.0,629144.0,7056.78,6037.0,0.011216478262528133,Los Angeles
19051,12547006,1.0,1.0,1090.0,525000.0,6259.25,6037.0,0.011922380952380952,Los Angeles
19052,12926126,2.0,2.0,1182.0,195664.0,2638.4,6037.0,0.013484340502085208,Los Angeles
19053,10911651,2.0,2.0,1814.0,106613.0,1458.82,6037.0,0.013683321921341675,Los Angeles
19054,17246156,3.0,2.0,1826.0,485000.0,5660.36,6111.0,0.01167084536082474,Ventura
19055,17059104,3.0,2.0,1559.0,183902.0,2633.48,6111.0,0.014320018270600646,Ventura
19056,11194434,2.0,3.0,1443.0,141745.0,2425.75,6037.0,0.017113478429574235,Los Angeles
19057,13953929,3.0,2.0,1170.0,164698.0,2281.42,6059.0,0.013852141495342992,Orange
19058,14136701,3.0,2.0,1860.0,504676.0,5737.46,6059.0,0.01136860084489851,Orange
19059,17245965,4.0,2.0,1462.0,440098.0,5172.06,6111.0,0.011752064312948481,Ventura
19060,11281684,4.0,2.0,1952.0,269000.0,3894.5,6037.0,0.014477695167286246,Los Angeles
19061,11474708,1.0,2.0,794.0,392488.0,4741.84,6037.0,0.012081490389515094,Los Angeles
19062,10912291,2.0,1.0,1336.0,1066012.0,12790.99,6037.0,0.011998917460591438,Los Angeles
19063,14082615,4.0,2.0,1318.0,554788.0,6463.8,6059.0,0.011650936934468663,Orange
19064,12289828,5.0,2.0,1550.0,161101.0,2998.88,6037.0,0.01861490617687041,Los Angeles
19065,10913070,3.0,3.0,2189.0,794717.0,9741.83,6037.0,0.012258237838123508,Los Angeles
19066,11475050,2.0,3.0,1214.0,397993.0,4824.79,6037.0,0.01212280115479418,Los Angeles
19067,10913280,2.0,3.0,991.0,239929.0,2860.8,6037.0,0.011923527376848986,Los Angeles
19068,12551309,1.0,1.0,616.0,272000.0,3242.55,6037.0,0.011921139705882353,Los Angeles
19069,12920474,3.0,2.0,1624.0,74090.0,1222.4,6037.0,0.016498852746659468,Los Angeles
19070,17244912,2.0,2.0,1084.0,222996.0,2635.24,6111.0,0.011817431702810811,Ventura
19071,17244899,1.0,1.0,657.0,167753.0,2118.16,6111.0,0.012626659433810423,Ventura
19072,14705319,3.0,3.5,2475.0,448936.0,5150.78,6059.0,0.011473305771869486,Orange
19073,14705285,2.0,2.0,1164.0,297108.0,3498.64,6059.0,0.011775650605167144,Orange
19074,11641556,5.0,4.0,2824.0,338375.0,4410.45,6037.0,0.013034207609900258,Los Angeles
19075,17224733,4.0,3.0,2603.0,517893.0,5768.8,6111.0,0.011138980445767756,Ventura
19076,14477966,4.0,3.0,3520.0,899586.0,8634.44,6059.0,0.009598237411431482,Orange
19077,14729262,2.0,2.0,887.0,267500.0,3199.4,6059.0,0.011960373831775702,Orange
19078,14027937,4.0,2.0,1390.0,268275.0,3154.66,6059.0,0.011759053210325226,Orange
19079,11620700,2.0,3.0,2011.0,928050.0,11197.49,6037.0,0.012065610689079251,Los Angeles
19080,12510587,1.0,1.0,748.0,240000.0,2953.31,6037.0,0.012305458333333333,Los Angeles
19081,11263226,4.0,2.0,2230.0,228122.0,3397.07,6037.0,0.01489146158634415,Los Angeles
19083,14614842,2.0,1.0,942.0,357368.0,3583.16,6059.0,0.01002652727720445,Orange
19084,11885352,5.0,3.0,2436.0,117822.0,1721.06,6037.0,0.014607288961314524,Los Angeles
19086,14740827,2.0,2.0,1124.0,332571.0,3778.86,6059.0,0.011362566188873956,Orange
19087,12743221,4.0,2.0,1247.0,63279.0,1095.81,6037.0,0.017317119423505428,Los Angeles
19088,14617777,3.0,2.5,1416.0,664000.0,9049.4,6059.0,0.013628614457831324,Orange
19089,12643012,3.0,4.0,2046.0,668744.0,8152.79,6037.0,0.012191197229433086,Los Angeles
19090,14729547,2.0,1.0,816.0,295000.0,2999.96,6059.0,0.01016935593220339,Orange
19091,14026622,4.0,2.0,1867.0,370087.0,4463.1,6059.0,0.012059596797509776,Orange
19092,17178479,4.0,2.5,2088.0,373374.0,4778.1,6111.0,0.01279708817432387,Ventura
19093,11004655,3.0,2.0,1290.0,608134.0,7304.72,6037.0,0.01201169479095068,Los Angeles
19095,12737581,3.0,2.0,1310.0,80971.0,1298.25,6037.0,0.01603351817317311,Los Angeles
19096,11569313,3.0,3.0,1960.0,1258910.0,15152.8,6037.0,0.012036444225560206,Los Angeles
19097,12491114,3.0,2.0,1142.0,87269.0,1190.41,6037.0,0.013640697154774319,Los Angeles
19099,14663082,3.0,2.5,1524.0,129928.0,1722.54,6059.0,0.013257650390985776,Orange
19100,14662224,2.0,2.0,1411.0,924650.0,9373.1,6059.0,0.010136916671172877,Orange
19101,11616750,1.0,1.0,693.0,422000.0,5100.08,6037.0,0.012085497630331753,Los Angeles
19102,12652072,3.0,1.0,1325.0,77404.0,1118.53,6037.0,0.014450545191462973,Los Angeles
19103,10886339,4.0,3.0,1783.0,238701.0,2921.97,6037.0,0.012241130116756945,Los Angeles
19104,11008922,4.0,4.0,2676.0,428390.0,5420.16,6037.0,0.012652396181049977,Los Angeles
19105,14613723,2.0,2.0,1092.0,284633.0,2860.68,6059.0,0.010050415798589762,Orange
19106,12030881,2.0,2.0,1480.0,846727.0,10295.11,6037.0,0.012158712312232868,Los Angeles
19107,11552109,2.0,1.0,885.0,246255.0,2973.28,6037.0,0.012073988345414307,Los Angeles
19108,14670313,2.0,2.5,1325.0,490000.0,5839.26,6059.0,0.011916857142857144,Orange
19109,14148490,3.0,2.0,1615.0,587829.0,6736.74,6059.0,0.011460373680100845,Orange
19110,12771783,4.0,2.0,1573.0,456861.0,5704.06,6037.0,0.012485329235806954,Los Angeles
19111,12766948,3.0,1.0,962.0,41785.0,829.26,6037.0,0.019845877707311235,Los Angeles
19112,12042561,1.0,1.0,579.0,355497.0,3838.85,6037.0,0.010798544010216682,Los Angeles
19113,11155769,2.0,2.0,953.0,279593.0,3996.94,6037.0,0.014295565339618661,Los Angeles
19114,11555478,3.0,3.0,2091.0,954933.0,11664.25,6037.0,0.012214731295284591,Los Angeles
19115,11238426,3.0,3.0,1805.0,165581.0,2665.69,6037.0,0.01609900894426293,Los Angeles
19116,17211183,4.0,2.0,1623.0,291193.0,3077.24,6111.0,0.010567699086173088,Ventura
19117,11238456,3.0,2.0,1296.0,100794.0,1977.15,6037.0,0.01961575093755581,Los Angeles
19118,12254739,3.0,2.0,1235.0,194695.0,2566.29,6037.0,0.013181078096509926,Los Angeles
19119,10948466,2.0,3.0,1387.0,453000.0,4960.88,6037.0,0.010951169977924944,Los Angeles
19120,11265030,6.0,4.0,2548.0,229525.0,3588.29,6037.0,0.01563354754384054,Los Angeles
19121,12511700,2.0,1.0,607.0,198788.0,2272.9,6037.0,0.011433788759884904,Los Angeles
19122,11263753,5.0,3.0,2859.0,334000.0,4889.55,6037.0,0.01463937125748503,Los Angeles
19123,12209255,2.0,1.0,1345.0,41366.0,579.08,6037.0,0.01399893632451772,Los Angeles
19124,14669642,2.0,1.5,1110.0,272024.0,3184.62,6059.0,0.011707128782754463,Orange
19125,12756194,3.0,1.0,1060.0,44264.0,866.23,6037.0,0.019569627688414967,Los Angeles
19126,11886814,5.0,3.0,3660.0,843427.0,10226.01,6037.0,0.012124356939011913,Los Angeles
19127,14669168,3.0,2.5,1456.0,614619.0,7025.06,6059.0,0.011429942777558131,Orange
19128,11886487,4.0,3.0,2656.0,173974.0,2603.13,6037.0,0.014962753055054205,Los Angeles
19129,12319787,3.0,2.0,1690.0,100911.0,1426.08,6037.0,0.01413205696108452,Los Angeles
19130,14150142,3.0,3.0,2104.0,347625.0,4283.36,6059.0,0.012321783531103919,Orange
19131,14666881,1.0,1.0,550.0,192442.0,2361.56,6059.0,0.012271541555377723,Orange
19132,10813531,4.0,3.0,2152.0,154454.0,2158.38,6037.0,0.013974257707796497,Los Angeles
19133,14031956,4.0,2.0,1916.0,93380.0,1261.42,6059.0,0.013508460055686443,Orange
19134,14659398,2.0,2.5,926.0,338075.0,4556.22,6059.0,0.013476950380832657,Orange
19135,14623280,2.0,1.5,1074.0,380000.0,3858.08,6059.0,0.010152842105263158,Orange
19136,17188684,2.0,2.0,1142.0,351975.0,3730.32,6111.0,0.010598252716812273,Ventura
19137,10988846,3.0,3.0,2008.0,669000.0,8216.3,6037.0,0.012281464872944693,Los Angeles
19138,12325585,3.0,3.0,1198.0,201324.0,2639.35,6037.0,0.013109962051220917,Los Angeles
19139,11604753,2.0,1.0,1319.0,338830.0,4129.61,6037.0,0.012187852315320366,Los Angeles
19140,10984921,3.0,2.0,1118.0,355337.0,4421.11,6037.0,0.012442019829063677,Los Angeles
19141,10984353,5.0,2.0,2095.0,272597.0,3417.93,6037.0,0.01253839917533942,Los Angeles
19142,17139729,2.0,2.0,1829.0,516761.0,5467.94,6111.0,0.01058117775915752,Ventura
19144,11589897,1.0,2.0,1081.0,752408.0,9046.21,6037.0,0.012023011451233905,Los Angeles
19145,12501324,4.0,2.0,1831.0,501000.0,5992.32,6037.0,0.011960718562874251,Los Angeles
19146,11590635,2.0,3.0,1669.0,633011.0,7653.98,6037.0,0.012091385457756657,Los Angeles
19147,12692719,3.0,3.0,2029.0,943167.0,11476.81,6037.0,0.012168375271823547,Los Angeles
19148,12673102,4.0,2.0,1522.0,754000.0,8596.38,6037.0,0.01140103448275862,Los Angeles
19149,10717871,5.0,3.0,3085.0,574275.0,7202.74,6037.0,0.012542318575595315,Los Angeles
19150,14642304,2.0,2.5,1423.0,680000.0,10340.94,6059.0,0.015207264705882354,Orange
19151,11997371,2.0,1.0,1062.0,502341.0,6077.18,6037.0,0.012097718482066963,Los Angeles
19152,10976437,3.0,2.0,2579.0,361296.0,5170.35,6037.0,0.0143105652982596,Los Angeles
19153,11603059,3.0,4.0,3557.0,238709.0,3282.17,6037.0,0.01374967010041515,Los Angeles
19154,12678736,3.0,2.0,1278.0,710127.0,8176.4,6037.0,0.011513996792123098,Los Angeles
19155,12679576,4.0,2.0,1782.0,939700.0,10753.29,6037.0,0.011443322336916037,Los Angeles
19156,14648209,3.0,2.5,1874.0,522853.0,7738.54,6059.0,0.01480060361134009,Orange
19157,12035204,1.0,2.0,1076.0,205367.0,2537.66,6037.0,0.012356707747593332,Los Angeles
19158,14018902,3.0,2.0,1592.0,157325.0,2303.5,6059.0,0.014641665342443985,Orange
19160,12680494,4.0,2.0,2074.0,703307.0,8138.59,6037.0,0.011571888236573787,Los Angeles
19161,10975547,3.0,2.0,1305.0,227196.0,3338.37,6037.0,0.014693788623039137,Los Angeles
19163,10891736,2.0,1.0,1199.0,197635.0,2492.19,6037.0,0.012610064006881373,Los Angeles
19164,14154852,4.0,2.5,2041.0,265781.0,3193.16,6059.0,0.01201425233556951,Orange
19165,11879689,2.0,1.0,996.0,57935.0,1304.75,6037.0,0.022520928626909468,Los Angeles
19166,17201679,4.0,2.0,1310.0,470000.0,5143.96,6111.0,0.010944595744680851,Ventura
19167,12446222,2.0,2.0,1314.0,193480.0,2411.83,6037.0,0.01246552615257391,Los Angeles
19168,12720901,3.0,2.0,1652.0,431480.0,5532.01,6037.0,0.012821011402614258,Los Angeles
19170,12720855,2.0,1.0,793.0,107169.0,1661.75,6037.0,0.015505883231158264,Los Angeles
19171,11577708,3.0,3.0,1803.0,979715.0,11676.49,6037.0,0.011918251736474383,Los Angeles
19172,10962779,3.0,3.0,1442.0,359000.0,4335.58,6037.0,0.012076824512534818,Los Angeles
19175,12496785,2.0,1.0,977.0,63114.0,837.28,6037.0,0.013266153309883701,Los Angeles
19176,12660916,3.0,3.0,1787.0,720242.0,8369.37,6037.0,0.011620219315174624,Los Angeles
19177,14629961,2.0,2.5,1016.0,273696.0,2881.34,6059.0,0.010527519583771777,Orange
19178,10808525,2.0,2.0,1498.0,657000.0,7902.01,6037.0,0.012027412480974125,Los Angeles
19179,10992700,3.0,1.0,1489.0,450000.0,5423.17,6037.0,0.012051488888888889,Los Angeles
19180,14732351,3.0,2.5,1845.0,580000.0,5599.88,6059.0,0.00965496551724138,Orange
19181,12494877,3.0,1.0,1517.0,571429.0,6886.61,6037.0,0.012051558461331154,Los Angeles
19182,12669428,4.0,3.0,1940.0,128600.0,1637.87,6037.0,0.01273615863141524,Los Angeles
19183,11184132,3.0,2.0,1578.0,160096.0,2881.86,6037.0,0.018000824505296824,Los Angeles
19184,12669906,3.0,3.0,2612.0,897795.0,10210.37,6037.0,0.011372718716410763,Los Angeles
19185,12226280,3.0,2.0,735.0,165152.0,2424.55,6037.0,0.01468071836853323,Los Angeles
19186,12705938,3.0,2.0,1455.0,113444.0,1965.37,6037.0,0.01732458305419414,Los Angeles
19187,11874371,3.0,2.0,1786.0,169940.0,2183.96,6037.0,0.012851359303283513,Los Angeles
19188,14655710,4.0,2.5,2024.0,913725.0,9622.54,6059.0,0.010531111658321705,Orange
19189,14041311,3.0,2.5,1951.0,652388.0,7284.22,6059.0,0.011165472081031533,Orange
19190,12775863,4.0,3.0,1889.0,507000.0,6282.69,6037.0,0.01239189349112426,Los Angeles
19191,10832773,3.0,3.0,1839.0,383146.0,4720.72,6037.0,0.012320942930371191,Los Angeles
19192,14725377,3.0,2.5,1601.0,582798.0,7209.54,6059.0,0.012370564071942595,Orange
19193,11248412,3.0,2.0,1065.0,102919.0,1305.43,6037.0,0.012684052507311576,Los Angeles
19194,10816755,4.0,4.0,2760.0,464715.0,5788.29,6037.0,0.012455569542622898,Los Angeles
19195,11993181,2.0,2.0,1160.0,530813.0,6422.25,6037.0,0.012098893583992857,Los Angeles
19196,10934208,3.0,3.0,2074.0,327703.0,4073.86,6037.0,0.0124315615053875,Los Angeles
19197,14487343,3.0,2.5,2478.0,347952.0,3468.9,6059.0,0.009969478548765348,Orange
19198,14487775,2.0,2.0,1431.0,609048.0,6181.84,6059.0,0.010150004597338797,Orange
19199,12600058,3.0,2.0,1968.0,86020.0,1220.58,6037.0,0.01418949081608928,Los Angeles
19200,12478557,3.0,3.0,2355.0,588820.0,6890.05,6037.0,0.011701453754967563,Los Angeles
19201,11202029,3.0,2.0,1449.0,141006.0,2543.26,6037.0,0.018036537452306996,Los Angeles
19202,14126215,3.0,3.0,1638.0,509000.0,5875.7,6059.0,0.011543614931237721,Orange
19203,14180106,2.0,2.5,1300.0,197803.0,2523.4,6059.0,0.012757137151610441,Orange
19204,11190751,3.0,3.0,1706.0,170970.0,3084.37,6037.0,0.01804041644732994,Los Angeles
19205,17223249,4.0,3.5,3506.0,749329.0,8418.54,6111.0,0.011234771375457243,Ventura
19206,12827456,4.0,3.0,2181.0,555000.0,6636.63,6037.0,0.011957891891891892,Los Angeles
19207,12827306,1.0,1.0,637.0,288913.0,3389.38,6037.0,0.011731490102556825,Los Angeles
19208,14491957,3.0,2.0,1370.0,551324.0,5699.44,6059.0,0.010337732440452437,Orange
19209,11993216,2.0,2.0,1370.0,548311.0,6642.15,6037.0,0.012113836855361281,Los Angeles
19210,13985764,3.0,2.0,1109.0,180307.0,2251.34,6059.0,0.012486148624290793,Orange
19211,12826888,3.0,2.0,1404.0,443723.0,5386.01,6037.0,0.01213822587515184,Los Angeles
19212,12518770,3.0,2.0,1210.0,620000.0,7288.2,6037.0,0.01175516129032258,Los Angeles
19213,12184362,3.0,1.0,1017.0,195387.0,2488.79,6037.0,0.012737746114122228,Los Angeles
19214,12825799,3.0,2.0,1216.0,112292.0,1700.56,6037.0,0.015144088626082,Los Angeles
19215,11803387,3.0,1.0,1115.0,33088.0,565.74,6037.0,0.0170980415860735,Los Angeles
19216,17132574,4.0,2.5,1825.0,383427.0,4069.02,6111.0,0.010612241704418312,Ventura
19217,14495233,3.0,3.0,2096.0,612344.0,7792.06,6059.0,0.012724971584599508,Orange
19218,11271210,4.0,3.0,2049.0,228653.0,3594.95,6037.0,0.015722295355844882,Los Angeles
19219,13981924,3.0,2.0,1877.0,970000.0,10543.54,6059.0,0.010869628865979383,Orange
19220,12852153,4.0,2.0,1288.0,120592.0,1849.27,6037.0,0.015334931007031975,Los Angeles
19221,11054811,3.0,3.0,2096.0,330449.0,4088.13,6037.0,0.012371440070933791,Los Angeles
19222,12850879,5.0,3.0,2075.0,83420.0,1362.55,6037.0,0.016333613042435868,Los Angeles
19223,11235515,4.0,3.0,1910.0,167474.0,2845.44,6037.0,0.01699033879885833,Los Angeles
19224,14751508,2.0,2.0,1961.0,776666.0,8164.78,6059.0,0.010512601298370212,Orange
19225,14182723,4.0,3.0,2484.0,448054.0,5295.48,6059.0,0.011818843264427947,Orange
19226,11214261,4.0,2.0,1528.0,150813.0,3363.78,6037.0,0.02230431063635098,Los Angeles
19227,14479020,2.0,2.0,1755.0,272878.0,2709.2,6059.0,0.009928246322532414,Orange
19228,12175476,4.0,3.0,2106.0,146462.0,2030.3,6037.0,0.01386229875326023,Los Angeles
19229,14479787,3.0,2.5,1823.0,314876.0,2869.42,6059.0,0.00911285712470941,Orange
19231,11052920,3.0,3.0,1500.0,394246.0,4850.41,6037.0,0.012303003708344536,Los Angeles
19232,14725074,2.0,2.0,1103.0,330417.0,3976.34,6059.0,0.012034308162110303,Orange
19233,10721619,4.0,2.0,1490.0,535000.0,6603.88,6037.0,0.012343700934579439,Los Angeles
19234,14720221,2.0,2.0,1779.0,720000.0,7558.0,6059.0,0.010497222222222222,Orange
19235,11513352,3.0,2.0,1561.0,949197.0,10214.02,6037.0,0.010760695619560534,Los Angeles
19236,10839949,2.0,2.0,960.0,297000.0,3644.53,6037.0,0.012271144781144782,Los Angeles
19237,12475128,3.0,1.0,1188.0,360751.0,4501.99,6037.0,0.012479494166336336,Los Angeles
19238,12594800,1.0,1.0,656.0,209000.0,2733.61,6037.0,0.013079473684210526,Los Angeles
19239,14684246,2.0,2.0,1230.0,188831.0,2365.5,6059.0,0.012527074474000562,Orange
19240,11198566,3.0,1.0,1089.0,147211.0,2598.91,6037.0,0.01765431931037762,Los Angeles
19241,12839026,3.0,1.0,930.0,264220.0,3333.12,6037.0,0.012614942093709787,Los Angeles
19242,14126703,3.0,2.0,1364.0,426639.0,4968.42,6059.0,0.011645489512210557,Orange
19243,11516456,5.0,3.0,2186.0,1120188.0,13298.64,6037.0,0.011871792949040696,Los Angeles
19244,11516736,2.0,2.0,1831.0,881644.0,10685.43,6037.0,0.01211989192916869,Los Angeles
19245,12837897,4.0,2.0,1300.0,54565.0,942.67,6037.0,0.017276092733437186,Los Angeles
19247,12010579,2.0,1.0,870.0,378787.0,4517.27,6037.0,0.011925620467439486,Los Angeles
19248,12822426,4.0,3.0,2445.0,571982.0,6581.62,6037.0,0.011506690769989265,Los Angeles
19249,10879012,2.0,1.0,1120.0,245873.0,2981.53,6037.0,0.012126300976520399,Los Angeles
19250,11711582,3.0,3.0,2911.0,470015.0,5905.85,6037.0,0.012565237279661289,Los Angeles
19251,11541505,2.0,1.0,754.0,360640.0,4327.29,6037.0,0.0119989185891748,Los Angeles
19252,10716388,3.0,2.0,1553.0,490983.0,6097.39,6037.0,0.012418739549027157,Los Angeles
19253,13995112,3.0,2.0,1299.0,240731.0,3039.28,6059.0,0.012625212373977594,Orange
19254,10838705,3.0,3.0,2544.0,131674.0,1726.97,6037.0,0.013115497364703738,Los Angeles
19255,11629372,2.0,3.0,1494.0,632520.0,7413.56,6037.0,0.01172067286409916,Los Angeles
19256,14600043,3.0,2.5,1497.0,303808.0,3854.18,6059.0,0.012686236043817148,Orange
19257,11029868,4.0,2.0,1424.0,63114.0,901.28,6037.0,0.014280191399689451,Los Angeles
19258,14671769,2.0,2.0,1071.0,343797.0,3576.08,6059.0,0.01040171961942658,Orange
19259,12617890,4.0,2.0,1078.0,147184.0,1817.96,6037.0,0.012351614305902816,Los Angeles
19260,11026541,3.0,2.0,1780.0,124631.0,1615.34,6037.0,0.012960980815366962,Los Angeles
19261,14670996,1.0,1.0,749.0,300000.0,3592.18,6059.0,0.011973933333333332,Orange
19262,10733965,4.0,3.0,2085.0,604789.0,7428.89,6037.0,0.012283441001737797,Los Angeles
19264,12782026,2.0,2.0,1747.0,377969.0,4665.12,6037.0,0.012342599525357899,Los Angeles
19265,12780566,2.0,2.0,1059.0,201595.0,2675.13,6037.0,0.013269823160296635,Los Angeles
19266,12779964,3.0,2.0,1537.0,341724.0,4464.62,6037.0,0.01306498811906685,Los Angeles
19267,12779050,2.0,2.0,1954.0,470459.0,6093.67,6037.0,0.012952605859384134,Los Angeles
19268,12778690,2.0,1.0,1066.0,190362.0,2590.73,6037.0,0.013609491390088359,Los Angeles
19269,12485349,3.0,2.0,1642.0,311460.0,3793.26,6037.0,0.012178963590830283,Los Angeles
19270,14169847,3.0,2.0,2155.0,242745.0,3266.72,6059.0,0.013457414158891016,Orange
19271,11549906,3.0,2.0,1435.0,441427.0,5349.75,6037.0,0.012119217900128447,Los Angeles
19272,10792914,2.0,2.0,1190.0,283499.0,3425.06,6037.0,0.012081383003114649,Los Angeles
19273,11631805,2.0,3.0,2780.0,787576.0,9208.99,6037.0,0.011692827104939714,Los Angeles
19274,11993853,2.0,3.0,1713.0,499747.0,6106.32,6037.0,0.012218822724298495,Los Angeles
19275,12045427,3.0,2.0,2376.0,375972.0,4268.52,6037.0,0.011353292266445375,Los Angeles
19276,10938504,2.0,2.0,1298.0,104986.0,1183.19,6037.0,0.011269978854323435,Los Angeles
19277,11530278,3.0,1.0,936.0,68503.0,876.71,6037.0,0.012798125629534474,Los Angeles
19278,11531059,2.0,1.0,660.0,478506.0,5725.6,6037.0,0.01196557618922229,Los Angeles
19279,14498759,6.0,3.0,3107.0,952000.0,9755.8,6059.0,0.010247689075630251,Orange
19280,14500238,3.0,3.0,1680.0,635546.0,6567.24,6059.0,0.01033322528975086,Orange
19281,11269553,4.0,2.0,1757.0,161233.0,2757.36,6037.0,0.01710170994771542,Los Angeles
19282,11634981,2.0,2.0,1793.0,854314.0,10385.33,6037.0,0.012156338301842179,Los Angeles
19283,14676946,2.0,2.5,2004.0,680217.0,6932.24,6059.0,0.010191218390601822,Orange
19284,14502045,3.0,2.5,2046.0,703127.0,10031.54,6059.0,0.01426703852931263,Orange
19285,10900485,3.0,2.0,2130.0,943166.0,11339.78,6037.0,0.01202310091754792,Los Angeles
19286,14676020,3.0,2.0,1334.0,320905.0,3321.32,6059.0,0.010349854318256182,Orange
19287,12196214,2.0,1.0,1110.0,303000.0,3786.73,6037.0,0.012497458745874587,Los Angeles
19288,17219641,4.0,3.0,2491.0,320670.0,3697.74,6111.0,0.011531293853494246,Ventura
19289,11236796,3.0,2.0,1825.0,209176.0,4080.23,6037.0,0.01950620530079933,Los Angeles
19290,11714131,2.0,1.0,937.0,31638.0,409.67,6037.0,0.012948669321701752,Los Angeles
19291,14506461,4.0,2.5,2612.0,569334.0,5471.5,6059.0,0.0096103517443188,Orange
19292,17219022,2.0,2.0,913.0,74049.0,769.72,6111.0,0.010394738619022539,Ventura
19293,11177877,2.0,2.0,1028.0,325429.0,4525.66,6037.0,0.013906750781276407,Los Angeles
19294,11895331,3.0,3.0,1479.0,452703.0,5348.94,6037.0,0.011815561195750855,Los Angeles
19295,12802041,2.0,1.0,856.0,258882.0,3427.26,6037.0,0.013238695621943589,Los Angeles
19296,12801411,4.0,2.0,1340.0,103336.0,1637.52,6037.0,0.01584655879848262,Los Angeles
19297,12265296,2.0,1.0,1344.0,253812.0,4556.32,6037.0,0.0179515546940255,Los Angeles
19298,17169973,3.0,2.0,1252.0,288263.0,3274.2,6111.0,0.011358377592684458,Ventura
19299,12191479,2.0,1.0,1006.0,186210.0,2296.08,6037.0,0.012330594490091832,Los Angeles
19300,12059041,1.0,2.0,1268.0,177342.0,2006.08,6037.0,0.011311928364403243,Los Angeles
19301,12844204,4.0,3.0,3682.0,480741.0,6043.23,6037.0,0.012570656548952553,Los Angeles
19302,12307033,3.0,2.0,1317.0,50071.0,1164.6,6037.0,0.023258972259391664,Los Angeles
19303,13006103,3.0,3.0,1935.0,202986.0,2489.59,6037.0,0.012264835998541772,Los Angeles
19304,11151446,5.0,4.0,3195.0,551633.0,10325.96,6037.0,0.018718894627406262,Los Angeles
19305,10854543,3.0,2.0,2005.0,1125000.0,14824.92,6037.0,0.013177706666666667,Los Angeles
19306,13051235,4.0,3.0,2328.0,235982.0,3177.42,6037.0,0.013464671034231424,Los Angeles
19307,11296683,4.0,3.0,1745.0,188000.0,3022.34,6037.0,0.016076276595744683,Los Angeles
19308,11319319,3.0,2.0,1728.0,253800.0,3825.06,6037.0,0.015071158392434988,Los Angeles
19309,13913620,3.0,2.0,1258.0,328863.0,3908.78,6059.0,0.011885739654506589,Orange
19311,17088729,2.0,1.0,777.0,265183.0,2772.82,6111.0,0.01045625096631383,Ventura
19312,13919605,5.0,3.0,2286.0,564000.0,6742.3,6059.0,0.011954432624113475,Orange
19313,12394485,2.0,1.0,1065.0,92455.0,1577.1,6037.0,0.017058028229949704,Los Angeles
19314,11308401,4.0,3.0,2250.0,293100.0,4452.5,6037.0,0.015191061071306721,Los Angeles
19315,11289850,3.0,2.0,1440.0,136688.0,2325.34,6037.0,0.01701202739084631,Los Angeles
19316,11296560,3.0,2.0,1280.0,108223.0,2146.01,6037.0,0.01982951867902387,Los Angeles
19317,10847948,3.0,3.0,2362.0,1050000.0,12763.73,6037.0,0.012155933333333332,Los Angeles
19318,13926524,3.0,2.0,2340.0,574785.0,6845.9,6059.0,0.011910366484859556,Orange
19319,12099874,3.0,3.0,2023.0,811692.0,9293.32,6037.0,0.011449318214298034,Los Angeles
19320,11758510,3.0,3.0,2086.0,361387.0,4433.91,6037.0,0.01226914637217166,Los Angeles
19322,17299573,2.0,2.0,1104.0,243102.0,3621.26,6111.0,0.014896051863004007,Ventura
19323,13928906,5.0,2.5,2072.0,98101.0,1608.16,6059.0,0.01639290119366775,Orange
19324,13047743,4.0,2.0,1530.0,335187.0,3985.43,6037.0,0.0118901687714619,Los Angeles
19325,17295835,3.0,2.0,1626.0,266792.0,3500.92,6111.0,0.01312228252721221,Ventura
19326,12998282,3.0,2.0,1530.0,302501.0,4197.73,6037.0,0.013876747514884246,Los Angeles
19328,17106575,2.0,1.0,903.0,218000.0,2360.04,6111.0,0.010825871559633028,Ventura
19329,12076500,4.0,4.0,3146.0,981126.0,10839.09,6037.0,0.011047602448615162,Los Angeles
19330,11152757,3.0,3.0,1633.0,429100.0,5644.28,6037.0,0.013153763691447214,Los Angeles
19331,11306776,4.0,3.0,3152.0,233435.0,3763.88,6037.0,0.016123888876989314,Los Angeles
19332,12088189,1.0,1.0,1040.0,753000.0,9036.98,6037.0,0.012001301460823373,Los Angeles
19333,17114754,4.0,2.5,2246.0,578590.0,6149.3,6111.0,0.010628078604884288,Ventura
19334,12107761,3.0,2.0,2016.0,693683.0,8046.15,6037.0,0.011599174262595451,Los Angeles
